image_path,source_dataset,original_label,claricyte_label,split
demo_data/images/Basophil/BA_285156.jpg,acevedo,basophil,Basophil,val
demo_data/images/Segmented_Neutrophil/SNE_180156.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Eosinophil/EO_786059.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_824579.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Lymphocyte/LY_781116.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Lymphocyte/LY_384251.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Lymphocyte/LY_133266.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Monocyte/MO_45274.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Band_Neutrophil/BNE_436813.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Eosinophil/EO_402565.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Band_Neutrophil/BNE_749441.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Eosinophil/EO_490251.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Basophil/BA_457610.jpg,acevedo,basophil,Basophil,val
demo_data/images/Eosinophil/EO_795119.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_410004.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Basophil/BA_879878.jpg,acevedo,basophil,Basophil,val
demo_data/images/Basophil/BA_19779.jpg,acevedo,basophil,Basophil,val
demo_data/images/Lymphocyte/LY_310482.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Basophil/BA_870464.jpg,acevedo,basophil,Basophil,val
demo_data/images/Eosinophil/EO_190201.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_379318.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Band_Neutrophil/BNE_129921.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Band_Neutrophil/BNE_554685.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Segmented_Neutrophil/SNE_874551.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Lymphocyte/LY_442238.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Lymphocyte/LY_752478.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Eosinophil/EO_944985.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_315883.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_557988.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Monocyte/MO_216299.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Monocyte/MO_678002.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Band_Neutrophil/BNE_225758.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Eosinophil/EO_116336.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_483841.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Band_Neutrophil/BNE_358306.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Eosinophil/EO_642891.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Band_Neutrophil/BNE_565424.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Eosinophil/EO_303404.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Segmented_Neutrophil/SNE_780200.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Monocyte/MO_701687.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Eosinophil/EO_991521.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Band_Neutrophil/BNE_38320.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Segmented_Neutrophil/SNE_371956.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Eosinophil/EO_943221.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_921575.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Monocyte/MO_23087.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Basophil/BA_305833.jpg,acevedo,basophil,Basophil,val
demo_data/images/Band_Neutrophil/BNE_540699.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Basophil/BA_949913.jpg,acevedo,basophil,Basophil,val
demo_data/images/Lymphocyte/LY_670000.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Basophil/BA_936898.jpg,acevedo,basophil,Basophil,val
demo_data/images/Segmented_Neutrophil/SNE_43921.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Lymphocyte/LY_815802.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Band_Neutrophil/BNE_556085.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Eosinophil/EO_552215.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Basophil/BA_163898.jpg,acevedo,basophil,Basophil,val
demo_data/images/Eosinophil/EO_816467.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Segmented_Neutrophil/SNE_934241.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Segmented_Neutrophil/SNE_310817.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Lymphocyte/LY_357552.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Segmented_Neutrophil/SNE_815811.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Band_Neutrophil/BNE_980007.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Band_Neutrophil/BNE_193611.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Monocyte/MO_218905.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Eosinophil/EO_514883.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Segmented_Neutrophil/SNE_313880.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Lymphocyte/LY_733471.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Band_Neutrophil/BNE_839282.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Monocyte/MO_236347.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Eosinophil/EO_540748.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Segmented_Neutrophil/SNE_864961.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Monocyte/MO_551084.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Eosinophil/EO_417637.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Band_Neutrophil/BNE_596393.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Segmented_Neutrophil/SNE_333218.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Basophil/BA_681430.jpg,acevedo,basophil,Basophil,val
demo_data/images/Eosinophil/EO_526408.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Band_Neutrophil/BNE_962214.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Lymphocyte/LY_921451.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Band_Neutrophil/BNE_707427.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Eosinophil/EO_150174.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Band_Neutrophil/BNE_596329.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Eosinophil/EO_166091.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Basophil/BA_991965.jpg,acevedo,basophil,Basophil,val
demo_data/images/Eosinophil/EO_366584.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Basophil/BA_38810.jpg,acevedo,basophil,Basophil,val
demo_data/images/Eosinophil/EO_663412.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Monocyte/MO_659296.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Band_Neutrophil/BNE_951815.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Monocyte/MO_362118.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Basophil/BA_961470.jpg,acevedo,basophil,Basophil,val
demo_data/images/Band_Neutrophil/BNE_249469.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Eosinophil/EO_230805.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_910069.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_66567.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_466996.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Monocyte/MO_146598.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Basophil/BA_124938.jpg,acevedo,basophil,Basophil,val
demo_data/images/Lymphocyte/LY_217524.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Eosinophil/EO_25947.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Segmented_Neutrophil/SNE_159393.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Monocyte/MO_569269.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Eosinophil/EO_2755.jpg,acevedo,eosinophil,Eosinophil,val
