image_path,cell_size,cell_shape,nucleus_shape,nuclear_cytoplasmic_ratio,chromatin_density,cytoplasm_vacuole,cytoplasm_texture,cytoplasm_colour,granule_type,granule_colour,granularity
demo_data/images/Basophil/BA_377164.jpg,small,round,segmented-bilobed,low,densely,no,clear,light blue,coarse,purple,yes
demo_data/images/Eosinophil/EO_651676.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Basophil/BA_863951.jpg,small,round,segmented-multilobed,low,densely,no,clear,light blue,coarse,purple,yes
demo_data/images/Basophil/BA_77980.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,coarse,purple,yes
demo_data/images/Basophil/BA_201984.jpg,small,round,irregular,low,densely,no,clear,light blue,coarse,purple,yes
demo_data/images/Eosinophil/EO_333101.jpg,small,round,unsegmented-round,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Eosinophil/EO_902202.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Segmented_Neutrophil/SNE_278647.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_827687.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Lymphocyte/LY_275148.jpg,small,round,unsegmented-indented,high,densely,no,frosted,blue,nil,nil,no
demo_data/images/Monocyte/MO_927827.jpg,big,round,unsegmented-indented,low,densely,yes,frosted,purple blue,nil,nil,no
demo_data/images/Lymphocyte/LY_960788.jpg,small,round,unsegmented-round,high,densely,no,frosted,blue,nil,nil,no
demo_data/images/Lymphocyte/LY_308489.jpg,small,round,unsegmented-indented,high,densely,no,clear,blue,nil,nil,no
demo_data/images/Segmented_Neutrophil/SNE_204075.jpg,big,irregular,segmented-multilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Eosinophil/EO_952649.jpg,small,round,unsegmented-band,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Basophil/BA_82322.jpg,small,round,irregular,low,densely,no,clear,light blue,coarse,purple,yes
demo_data/images/Segmented_Neutrophil/SNE_715571.jpg,big,irregular,segmented-multilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Lymphocyte/LY_914594.jpg,small,round,unsegmented-round,high,densely,no,frosted,blue,nil,nil,no
demo_data/images/Lymphocyte/LY_166114.jpg,small,irregular,unsegmented-round,high,densely,no,frosted,blue,nil,nil,no
demo_data/images/Band_Neutrophil/BNE_37587.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Monocyte/MO_854625.jpg,big,irregular,irregular,high,densely,no,frosted,blue,nil,nil,no
demo_data/images/Eosinophil/EO_522315.jpg,small,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Basophil/BA_426699.jpg,small,round,segmented-bilobed,low,densely,no,clear,light blue,coarse,purple,yes
demo_data/images/Segmented_Neutrophil/SNE_145546.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Monocyte/MO_861570.jpg,big,round,unsegmented-indented,low,densely,no,frosted,purple blue,nil,nil,no
demo_data/images/Monocyte/MO_325782.jpg,big,irregular,irregular,low,loosely,yes,frosted,blue,nil,nil,no
demo_data/images/Monocyte/MO_914261.jpg,big,round,unsegmented-indented,low,densely,no,frosted,purple blue,nil,nil,no
demo_data/images/Segmented_Neutrophil/SNE_443914.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Basophil/BA_451206.jpg,big,round,irregular,low,densely,no,clear,light blue,coarse,purple,yes
demo_data/images/Band_Neutrophil/BNE_808363.jpg,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Eosinophil/EO_612226.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Segmented_Neutrophil/NEUTROPHIL_620442.jpg,small,round,segmented-multilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Monocyte/MO_49442.jpg,big,irregular,unsegmented-indented,low,loosely,no,frosted,blue,nil,nil,no
demo_data/images/Segmented_Neutrophil/SNE_224317.jpg,big,round,segmented-multilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Eosinophil/EO_109976.jpg,big,round,irregular,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Lymphocyte/LY_79706.jpg,small,round,unsegmented-indented,high,densely,no,frosted,light blue,nil,nil,no
demo_data/images/Monocyte/MO_530447.jpg,big,irregular,unsegmented-indented,low,loosely,no,frosted,light blue,nil,nil,no
demo_data/images/Lymphocyte/LY_732056.jpg,small,round,unsegmented-round,high,densely,no,frosted,purple blue,nil,nil,no
demo_data/images/Segmented_Neutrophil/SNE_813985.jpg,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_64196.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_363098.jpg,big,irregular,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Eosinophil/EO_596214.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Eosinophil/EO_122655.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Segmented_Neutrophil/SNE_915927.jpg,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Eosinophil/EO_729292.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Eosinophil/EO_605990.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Segmented_Neutrophil/SNE_131610.jpg,big,irregular,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Eosinophil/EO_845169.jpg,small,round,unsegmented-band,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Lymphocyte/LY_604558.jpg,small,round,unsegmented-round,high,densely,no,clear,blue,nil,nil,no
demo_data/images/Monocyte/MO_896706.jpg,big,round,unsegmented-indented,low,densely,no,frosted,purple blue,nil,nil,no
demo_data/images/Segmented_Neutrophil/SNE_927649.jpg,small,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_95665.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Band_Neutrophil/BNE_622154.jpg,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Band_Neutrophil/BNE_909035.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Eosinophil/EO_930939.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Eosinophil/EO_606776.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Monocyte/MO_14768.jpg,big,irregular,unsegmented-indented,low,loosely,no,frosted,purple blue,nil,nil,no
demo_data/images/Band_Neutrophil/BNE_239636.jpg,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Eosinophil/EO_126173.jpg,big,round,irregular,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Monocyte/MO_993110.jpg,big,irregular,unsegmented-indented,low,loosely,no,frosted,blue,nil,nil,no
demo_data/images/Segmented_Neutrophil/SNE_446923.jpg,big,irregular,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Basophil/BA_445437.jpg,small,round,segmented-bilobed,low,densely,no,clear,light blue,coarse,purple,yes
demo_data/images/Monocyte/MO_71718.jpg,big,irregular,irregular,low,densely,yes,frosted,purple blue,nil,nil,no
demo_data/images/Band_Neutrophil/BNE_312496.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,small,purple,yes
demo_data/images/Eosinophil/EO_554939.jpg,small,round,segmented-multilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Band_Neutrophil/BNE_56375.jpg,small,irregular,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Basophil/BA_89458.jpg,small,round,irregular,low,densely,no,clear,light blue,coarse,purple,yes
demo_data/images/Eosinophil/EO_357066.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Band_Neutrophil/BNE_305252.jpg,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Monocyte/MO_866623.jpg,big,irregular,irregular,low,densely,yes,frosted,light blue,nil,nil,no
demo_data/images/Eosinophil/EO_147562.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Band_Neutrophil/BNE_263455.jpg,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Band_Neutrophil/BNE_592314.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Band_Neutrophil/BNE_864076.jpg,small,round,irregular,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_379032.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Basophil/BA_142746.jpg,small,round,segmented-multilobed,low,densely,no,clear,light blue,coarse,purple,yes
demo_data/images/Monocyte/MO_484116.jpg,big,round,unsegmented-indented,low,loosely,no,frosted,purple blue,nil,nil,no
demo_data/images/Eosinophil/EO_813789.jpg,small,round,segmented-multilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Lymphocyte/LY_4334.jpg,small,irregular,unsegmented-round,high,densely,no,clear,blue,nil,nil,no
demo_data/images/Band_Neutrophil/BNE_996898.jpg,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Eosinophil/EO_195632.jpg,small,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Basophil/BA_198153.jpg,small,round,segmented-bilobed,low,densely,no,clear,light blue,coarse,purple,yes
demo_data/images/Eosinophil/EO_824203.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Band_Neutrophil/BNE_287569.jpg,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Band_Neutrophil/BNE_495973.jpg,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_484777.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Band_Neutrophil/BNE_936581.jpg,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_323753.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Band_Neutrophil/BNE_536937.jpg,big,round,unsegmented-band,low,densely,yes,clear,light blue,small,pink,yes
demo_data/images/Eosinophil/EO_838548.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Eosinophil/EO_74517.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Eosinophil/EO_140425.jpg,small,round,segmented-multilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Band_Neutrophil/BNE_388799.jpg,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Eosinophil/EO_157092.jpg,small,round,segmented-multilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Eosinophil/EO_464002.jpg,small,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Segmented_Neutrophil/SNE_409307.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Eosinophil/EO_458751.jpg,small,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Segmented_Neutrophil/SNE_906709.jpg,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Basophil/BA_403789.jpg,small,round,segmented-bilobed,low,densely,no,clear,light blue,coarse,purple,yes
demo_data/images/Monocyte/MO_564271.jpg,big,round,unsegmented-indented,low,densely,no,frosted,purple blue,nil,nil,no
demo_data/images/Segmented_Neutrophil/SNE_316202.jpg,big,irregular,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Basophil/BA_956163.jpg,small,irregular,segmented-bilobed,low,densely,no,clear,light blue,coarse,purple,yes
demo_data/images/Eosinophil/EO_279650.jpg,small,round,unsegmented-band,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Eosinophil/EO_387942.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Eosinophil/EO_582429.jpg,small,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Monocyte/MO_376948.jpg,big,irregular,irregular,low,loosely,no,frosted,blue,nil,nil,no
demo_data/images/Monocyte/MO_896245.jpg,big,round,unsegmented-indented,low,densely,no,frosted,purple blue,nil,nil,no
demo_data/images/Segmented_Neutrophil/SNE_868570.jpg,big,round,segmented-multilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_56722.jpg,big,irregular,segmented-multilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_418745.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_545367.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Lymphocyte/LY_774874.jpg,small,round,unsegmented-round,high,densely,no,frosted,blue,nil,nil,no
demo_data/images/Monocyte/MO_179950.jpg,small,round,unsegmented-indented,low,loosely,no,frosted,blue,nil,nil,no
demo_data/images/Eosinophil/EO_259587.jpg,small,round,segmented-multilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Band_Neutrophil/BNE_119250.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Basophil/BA_654891.jpg,small,round,segmented-bilobed,low,densely,no,clear,light blue,coarse,purple,yes
demo_data/images/Basophil/BA_504467.jpg,small,round,segmented-multilobed,low,densely,no,clear,light blue,coarse,purple,yes
demo_data/images/Monocyte/MO_293773.jpg,big,irregular,unsegmented-indented,low,loosely,yes,frosted,purple blue,nil,nil,no
demo_data/images/Band_Neutrophil/BNE_896337.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Eosinophil/EO_363989.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Monocyte/MO_745330.jpg,big,irregular,irregular,low,loosely,yes,clear,blue,nil,nil,no
demo_data/images/Eosinophil/EO_80261.jpg,big,round,segmented-multilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Basophil/BA_659008.jpg,big,round,segmented-multilobed,low,densely,no,clear,light blue,coarse,purple,yes
demo_data/images/Band_Neutrophil/BNE_874904.jpg,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Band_Neutrophil/BNE_276644.jpg,big,irregular,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Basophil/BA_188974.jpg,big,round,segmented-multilobed,low,densely,no,clear,light blue,coarse,purple,yes
demo_data/images/Eosinophil/EO_31926.jpg,big,round,segmented-multilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Eosinophil/EO_328721.jpg,small,round,segmented-multilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Monocyte/MO_716662.jpg,big,round,unsegmented-indented,low,densely,no,frosted,purple blue,nil,nil,no
demo_data/images/Eosinophil/EO_845594.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Lymphocyte/LY_78141.jpg,small,round,unsegmented-round,low,densely,no,clear,light blue,nil,nil,no
demo_data/images/Band_Neutrophil/BNE_256049.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Band_Neutrophil/BNE_133625.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Lymphocyte/LY_588849.jpg,small,round,unsegmented-round,high,densely,no,clear,blue,nil,nil,no
demo_data/images/Lymphocyte/LY_121452.jpg,small,irregular,unsegmented-round,high,densely,no,clear,blue,nil,nil,no
demo_data/images/Segmented_Neutrophil/SNE_78175.jpg,big,irregular,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Lymphocyte/LY_705501.jpg,small,round,unsegmented-indented,high,densely,no,frosted,blue,nil,nil,no
demo_data/images/Eosinophil/EO_761997.jpg,small,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Monocyte/MO_231678.jpg,big,round,unsegmented-indented,low,densely,yes,frosted,blue,nil,nil,no
demo_data/images/Eosinophil/EO_997916.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Monocyte/MO_706560.jpg,small,round,unsegmented-indented,high,densely,no,frosted,blue,nil,nil,no
demo_data/images/Lymphocyte/LY_154914.jpg,small,round,unsegmented-indented,high,densely,no,frosted,blue,nil,nil,no
demo_data/images/Segmented_Neutrophil/SNE_551599.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Eosinophil/EO_460941.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Eosinophil/EO_84435.jpg,big,round,segmented-multilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Eosinophil/EO_346820.jpg,small,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Segmented_Neutrophil/SNE_53714.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Eosinophil/EO_370179.jpg,small,round,unsegmented-band,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Eosinophil/EO_869684.jpg,small,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Eosinophil/EO_561010.jpg,small,irregular,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Eosinophil/EO_462597.jpg,small,round,segmented-multilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Basophil/BA_383011.jpg,small,round,segmented-bilobed,low,densely,no,clear,light blue,coarse,purple,yes
demo_data/images/Band_Neutrophil/BNE_180055.jpg,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Band_Neutrophil/BNE_813005.jpg,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_105867.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Lymphocyte/LY_349836.jpg,small,irregular,unsegmented-round,high,densely,no,clear,purple blue,nil,nil,no
demo_data/images/Band_Neutrophil/BNE_699064.jpg,small,round,unsegmented-band,low,densely,no,clear,light blue,small,purple,yes
demo_data/images/Segmented_Neutrophil/SNE_63643.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Eosinophil/EO_257520.jpg,small,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Basophil/BA_664643.jpg,small,round,irregular,low,densely,no,clear,light blue,coarse,purple,yes
demo_data/images/Basophil/BA_238331.jpg,small,round,segmented-bilobed,low,densely,no,clear,light blue,coarse,purple,yes
demo_data/images/Eosinophil/EO_609046.jpg,big,round,segmented-multilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Basophil/BA_434512.jpg,small,round,irregular,low,densely,no,clear,light blue,coarse,purple,yes
demo_data/images/Segmented_Neutrophil/SNE_683106.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Basophil/BA_145728.jpg,small,round,irregular,low,densely,no,clear,light blue,coarse,purple,yes
demo_data/images/Segmented_Neutrophil/SNE_226369.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Eosinophil/EO_366351.jpg,small,round,unsegmented-indented,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Monocyte/MO_128174.jpg,small,round,unsegmented-indented,low,densely,no,frosted,blue,nil,nil,no
demo_data/images/Eosinophil/EO_633597.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Band_Neutrophil/BNE_136823.jpg,small,round,segmented-multilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_190191.jpg,big,round,segmented-multilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Eosinophil/EO_575434.jpg,small,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Eosinophil/EO_315956.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Lymphocyte/LY_504582.jpg,small,round,unsegmented-round,high,densely,no,frosted,blue,nil,nil,no
demo_data/images/Band_Neutrophil/BNE_924437.jpg,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Monocyte/MO_759794.jpg,big,irregular,irregular,low,loosely,yes,frosted,blue,nil,nil,no
demo_data/images/Eosinophil/EO_533258.jpg,big,irregular,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Basophil/BA_175579.jpg,small,round,unsegmented-indented,low,densely,no,clear,light blue,coarse,purple,yes
demo_data/images/Eosinophil/EO_215406.jpg,big,round,segmented-multilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Eosinophil/EO_103649.jpg,big,irregular,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Monocyte/MO_686982.jpg,big,irregular,irregular,low,loosely,yes,frosted,blue,nil,nil,no
demo_data/images/Eosinophil/EO_992150.jpg,big,irregular,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Monocyte/MO_406508.jpg,big,irregular,irregular,low,loosely,yes,frosted,purple blue,nil,nil,no
demo_data/images/Lymphocyte/LY_311010.jpg,small,irregular,unsegmented-round,high,densely,no,frosted,blue,nil,nil,no
demo_data/images/Monocyte/MO_148905.jpg,small,round,unsegmented-indented,low,loosely,no,clear,light blue,nil,nil,no
demo_data/images/Band_Neutrophil/BNE_186566.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Band_Neutrophil/BNE_721607.jpg,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Lymphocyte/LY_18213.jpg,small,round,unsegmented-indented,low,densely,no,frosted,purple blue,nil,nil,no
demo_data/images/Segmented_Neutrophil/SNE_496455.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Monocyte/MO_965966.jpg,big,irregular,unsegmented-indented,low,loosely,no,frosted,blue,nil,nil,no
demo_data/images/Lymphocyte/LY_246005.jpg,small,round,unsegmented-indented,low,densely,no,frosted,blue,nil,nil,no
demo_data/images/Monocyte/MO_600210.jpg,big,irregular,unsegmented-indented,low,loosely,no,frosted,blue,nil,nil,no
demo_data/images/Monocyte/MO_356161.jpg,big,irregular,irregular,low,loosely,yes,frosted,blue,nil,nil,no
demo_data/images/Lymphocyte/LY_305556.jpg,small,irregular,unsegmented-indented,high,densely,no,frosted,blue,nil,nil,no
demo_data/images/Monocyte/MO_417311.jpg,small,round,unsegmented-indented,high,densely,no,frosted,purple blue,nil,nil,no
demo_data/images/Eosinophil/EO_110481.jpg,small,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Eosinophil/EO_945147.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Lymphocyte/LY_971434.jpg,small,irregular,irregular,high,densely,no,frosted,purple blue,nil,nil,no
demo_data/images/Band_Neutrophil/BNE_37691.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Eosinophil/EO_768671.jpg,small,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Segmented_Neutrophil/SNE_324033.jpg,big,round,segmented-multilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Lymphocyte/LY_637633.jpg,small,round,unsegmented-round,high,densely,no,clear,purple blue,nil,nil,no
demo_data/images/Eosinophil/EO_355150.jpg,small,round,unsegmented-band,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Basophil/BA_760857.jpg,small,round,segmented-bilobed,low,densely,no,clear,light blue,coarse,purple,yes
demo_data/images/Segmented_Neutrophil/SNE_189918.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Eosinophil/EO_992859.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Eosinophil/EO_553969.jpg,small,irregular,segmented-multilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Eosinophil/EO_756267.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Eosinophil/EO_526929.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Eosinophil/EO_141054.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Band_Neutrophil/BNE_618678.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Eosinophil/EO_703258.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Eosinophil/EO_349283.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Monocyte/MO_219523.jpg,big,irregular,unsegmented-indented,low,loosely,no,clear,light blue,nil,nil,no
demo_data/images/Band_Neutrophil/BNE_158778.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Band_Neutrophil/BNE_480371.jpg,big,round,unsegmented-band,low,densely,yes,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_828240.jpg,small,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Band_Neutrophil/BNE_741019.jpg,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Band_Neutrophil/BNE_728297.jpg,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Eosinophil/EO_850248.jpg,small,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Segmented_Neutrophil/SNE_402139.jpg,small,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_483803.jpg,big,irregular,segmented-multilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Monocyte/MO_108488.jpg,big,round,unsegmented-indented,low,loosely,no,frosted,light blue,nil,nil,no
demo_data/images/Basophil/BA_230866.jpg,small,round,segmented-multilobed,low,densely,no,clear,light blue,coarse,purple,yes
demo_data/images/Segmented_Neutrophil/SNE_863552.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Eosinophil/EO_41456.jpg,big,irregular,segmented-multilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Monocyte/MO_701572.jpg,big,irregular,unsegmented-indented,low,densely,yes,frosted,purple blue,nil,nil,no
demo_data/images/Segmented_Neutrophil/SNE_253964.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Eosinophil/EO_15383.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Basophil/BA_611781.jpg,small,round,irregular,low,densely,no,clear,light blue,coarse,purple,yes
